answer_content,answer_id,answer_voted,question_id,user_id,user_agrees,user_edu,user_exp,user_followed,user_helped,user_interest,user_intro,user_recommends,user_saved,user_specialty,user_thanks,question_tags,question_content
cough sever reason prolong cough  sever infect caus cough  infect viral antibiot dont help  cough last sever day week infect  also allergi symptom caus cough  sever gerd caus cough  also malign caus cough  would unlik  probabl need seen pcp,2078919,0,1541892,20552010,292,texa tech univers school medicin  tx,14years,"[12790320, 12743300, 12716366, 10002956, 12763938, 12708459, 12775845, 10027779, 10531858, 10047351, 10533969, 11183430, 12668835, 10045412, 25794594, 10056038, 10011471, 10534313]","153,691",hypertens  hospic care  diabet  weight loss program  geriatr,grew small town west texa  decid go medicin teenag due famili member cancer help care  feel one best job medicin  im abl meet peopl aspect life  treat famili member  im abl treat larg spectrum ill ,dr  skinner amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  skinner amaz doctor #nationaldoctorsday2015 #virtualflower1,3.0,famili medicin,85,bronchiti  dri cough  cough  lymphoma  roentgen ray  antibiot,tight chest dri cough wont go away  xray pa said bronchiti  given antibiot still help  could lymphoma
asthma short breath tight chest worri asthma attack  get check  whether er set clinic  feel better,2082483,1,1543999,10000205,931,new york institut technolog new york colleg osteopath medicin  ny,12years,"[10027730, 10011998, 12790320, 12653432, 10004464, 10038570, 10002907, 10054675, 12743300, 11996614, 12716366, 10005498, 11823175, 11755506, 10056780, 10002956, 12684797, 10019047, 11202683, 10002944]","853,238",children health  child health  sleep  contact dermat  colic  milk allergi  pediatr  immun,nan,doctor want send kid pediatr care  best care doc  bellmor  ny  accur time respons ,1.0,pediatr,420,asthma  breathless,around lot smoke sat night  today voic  tight chest  get short breath easili seen er  im asthmat   
yes second hand smoke short term trigger asthma attack  think what go  need treatment ed  steroid  inhal ,2082512,0,1543999,10002636,"6,220",state univers new york downstat medic center colleg medicin  ny,20years,"[10073610, 10003512, 10005107, 11045923, 10014353, 10014033, 20596297, 12790320, 10000201, 10003218, 11125609, 12743300, 12754694, 12716366, 26076779, 10002956, 12756606, 25835273, 10019047, 11201824]","12,188,102",exercis  quit smoke  smoke cessat  sleep  diabet  lose weight  tobacco cessat  healthi diet  ldl  diabet type 2  weight loss surgeri  laparoscop surgeri  fit exercis  asthma  child diabet  weight manag  child allergi  apnea  healthi live  strength train,physician board certifi intern medicin  see two level valu virtual practic medicin  healthtap ideal medium champion virtual medicin movement  first  healthtap perfect resourc lifestyletyp question dont requir offic visit  enjoy answer everyday question anyth breakfast choic exercis regimen make smoothi  question pop mind moment  next moment could gone  nice abl answer question peopl inclin post moment  second  find great import abl field question symptom  simpl complex  truth told  suggest mani 33% present doctor offic issu success handl virtual  great abl handl issu patient virtual environ  give advic prescrib medic even order blood test futur review  would encourag read healthtap feed seek consult im onlin  post inbox consult us review leisur  pleasur part health mainten team ,expert specialist intern medicin  high recommend ,15.0,intern medicin,"1,353",asthma  breathless,around lot smoke sat night  today voic  tight chest  get short breath easili seen er  im asthmat   
milki discharg galactorrhoea condn  associ milki discharg breast  associ excess hormon prolactin   come pituitari gland   excess prolactin level sometim interfer concept henc need check excess hormon  milki disch   ob  gyn doctor want conceiv medic caus galactorhoea,2083977,1,1544219,10021228,"1,379",madurai kamaraj univers medic colleg dr g r  medic univers  madurai medic colleg  india dr g r  medic univers  madurai medic colleg  india,33years,"[11080084, 10003512, 7430770, 10056744, 10038441, 10005107, 10051802, 10040212, 10056048, 10049991, 10007158, 10013299, 11045923, 10014353, 11048549, 10056456, 10005507, 10000059, 10003619, 10049366]","996,639",nan,nan,recommend doctor   insight learn someth new answer  give good solid advic general intern medicin asset health tap   accur time respons ,6.0,intern medicin,581,breast pain  pregnanc,ive sore breast nippl 2 week today white thick discharg came nippl  spot littl tri get pregnant
see dr  let dr  know prefer simpli take narcot pain medswhich good request  possibl steroid taper help reduc pain inflamm  physic therapi differ modalities: massag  deep heat ultrasound  traction  aquatherapi  etc may help  possibl epidur inject may help  non narcot nsaid may help  followup good discuss doctor ,2085532,1,1545586,10002956,"26,793",philadelphia colleg osteopath medicin univers scranton philadelphia colleg osteopath medicin  pa,25years,"[7553169, 7401832, 11080084, 11193644, 10073610, 11387377, 10003512, 7430770, 10056744, 11092579, 10040183, 10057041, 11682263, 12324491, 11827603, 10014441, 10523999, 11125605, 10010426, 10038441]","93,821,039",urinari tract infect,dr  munshow board certifi famili medicin geriatr  practic medicin 20 year  current work newtown squar  pa  see patient age  receiv multipl award consist vote top doctor peer  vote delawar counti number one doctor famili medicin publish main line today magazin  2014 name number one doctor nation famili medicin  second overal top doctor nation  practic medicin golden rule,recommend dr  munshow highest accolad   answer health tap thought  care scientif accur   possess abil answer patient question intellig time provid excel health educ inform patient thought manner   highest recommend   peopl spend time shop new car select physician  import find physician trust feel comfort  dr  john c  munshow one need know  human care peopl   im realli learn lot  high recommend   see mani dr munshow patient   hear much enjoy primari care doctor think receiv excel care   fulli recommend dr  munshow anyon need help seem care deepli field famili medicin  great physician colleagu asset communiti healthtap  dr  john munshow knowledg  experienc  care physician   respons clear  concis  practic   pleas dr  munshow colleagu healthtap  dr  munshow provid excel  concis  accur recommend patient question  well meaning relev  valu contribut health tap forum ,111.0,famili medicin,"5,819",narcot,l4l5 s1 bulg  pain radiat leg brutal  stand crook due  help without use narcot
consult oral surgeon sure consult oral surgeon  md  ent  sleep specialist  good luck ,2096950,1,1549923,10524706,210,govt dental collag ahmedabda  india  ucla ext1977,43years,"[12790320, 11499112, 11089784, 12440126]","212,273",mouth brace  orthodontia,privat practic sinc last 35 year ,great doctor  consist give thought  insight expert advic ,1.0,dentistri,108,jaw pain  massag  wisdom teeth,chronic jaw pain 10 year  feel weak  throb  tight  wisdom teeth  caus massag w relief
disk displac hard say without thorough histori exam  caus  frequenc sever import  would see tmj tmd specialist  lock sound like close lock  disk may disloc  click pop open close,2095941,1,1550514,11125605,"6,587",univers iowa dental school,39years,"[12838195, 11089577, 10056744, 10004464, 7742792, 10013919, 12324491, 10005091, 10011107, 10038441, 10009095, 10000041, 10013293, 10003048, 10014676, 10530715, 10005811, 10005209, 10027773, 10004448]","6,528,225",tmj syndrom  sleep  headach  dentistri  tooth pain  sleep apnea  exercis  vitamin supplement  dental care  eat healthier  root canal  apnea  dizzi  hypothyroid  numb  exercis  manag tmj  snore  gum diseas  dental cari,http:  www jbassmantmj%2ccom ,high endors dr  jeffrey bassman expert health tap healthtap prime  comment insight educ patient physician  asset healthtap communiti   dr  bassman extrem knowledg dedic dentist  excel answer advic   knowledg   fantast answer quick respons  excel  excel doctor  excel respons question support patient  strong recommend   high recommend dr bassman thank contribut healthtap   knowledg compassion doctor  alway give sound advic ,8.0,dentistri,"2,805",jaw pain  tmj syndrom  nutrit  yawn  nerv,tmj live jaw pain 2 month  open mouth bit wide  could caus jaw disloc
caus obsur sound like disk displac tmj  caus tmj obscur  see tmj expert advic ,2230054,0,1550514,12543253,"13,246",univers washington school medicin  wa univers pittsburgh school dental medicin  pa,40years,"[7569692, 12838194, 7553169, 12838195, 7401832, 10001527, 10056048, 10005868, 10011107, 10013908, 10038441, 11946103, 20680097, 11447928, 10056546, 11193644, 10073610, 10014830, 10052334, 10005507]","7,734,960",oral surgeri  oral maxillofaci surgeri  tooth pain  manag tmj  dental pain  wisdom tooth extract  deal wisdom teeth  facial pain  facial plastic surgeri  tmj surgeri  oral cancer  botox  acn  open repair jawbon fractur,dmd  md  fac  licens medicin dentistri  board certifi oral  maxillofaci surgeri  otolaryngolog head  neck surgeri  facial plastic reconstruct surgeri  past full time faculti uc davi medic center  sacramento  ca  current clinic faculti univers washington school dentistri  seattl  wa  practic consist tmj facial pain disord  facial plastic reconstruct surgeri  current full time privat practic sacramento  ca  87 scripp drive  suit 112  sacramento  ca 95825  offic phone 9165703088 ,train  licens   board certifi medic otolaryngolog facial plastic  reconstruct surgeri dental oral  maxillofaci surgeri dr gallia possess incred impress breadth train  knowledg  experi field   answer question clear  precis   help pleasur recommend high inde   although live far dr lou  chanc see recommend  accolad patient satisfact  high recommend dr lou experi  recognit nation devot communiti patient   great doctor  get right point  address issu straightforward manner tell follow  could want  glad healthtap com  impress tmj expertis   known dr  gallia extrem knowledg oral surgeon pleas way teat patient   hesit recommend   dr  gallia expert field high recommend search answer relat ent  maxillofaci  tmj  relat area interest  basic surgeon  best best experi oral surgeon mani addit specialti  definit good hand high recommend,11.0,oral maxillofaci surgeri,"1,445",jaw pain  tmj syndrom  nutrit  yawn  nerv,tmj live jaw pain 2 month  open mouth bit wide  could caus jaw disloc
sinus drainag sound like sinus drain back throat caus sore throat cough  usual viral allerg  allerg general clear  sinc green would treat increas fluid  vitamin c zinc  appropri rest  persist   go primari doc antibiot consider ,2098802,0,1552296,12481344,"1,363",wright state univers boonshoft school medicin  oh,29years,"[7569692, 10011107, 12515330, 10530701, 10014676, 11125605, 11196657, 7553169, 10071091, 10055089, 10010426, 10053027, 11755506, 10056456, 10014627, 20596297, 11395347, 12659799, 11183703, 10014088]","1,294,491",back pain  pain back  sciatica  arthriti  pain joint  psoriat arthriti  mitral regurgit  psoriasi  pinch nerv  cardiovascular diseas,graduat wright state univers dayton  ohio  resid miami valley hospit intern medicin  practic 24 year  work free clinic  prison  nurs home  privat practic  health well center hawaii  find challeng tri assist peopl need medic attent arent alway financi posit time go see physician love hawaii peopl kind love  retir ,dr  harper admir recommend interest patient   must agre especi compel accolad  aaron h  confirm dr  harper amaz physician  also  amaz father   greater prais obvious well deserv   peopl spend time shop new car select physician  import find physician trust feel comfort  dr  irv w  harper  iii one need know  human care peopl  im realli learn lot  high recommend  dr  harper crystal clear vision  think  brief succinct statement point  broad encompass knowledg  openheart passion driven recommend anyon need person attent  care  servic  go help   dr  harper knowledg compassion doctor give practic sensibl advic  enjoy read answer  high recommend   dr harper tip answer show care dedic physician  health tap lucki experi expertis   respect specialist intern medicin  give quick  inform answer  high recommend ,8.0,intern medicin,455,throat pain  stuf nose  cough  sore throat  green mucus,stuffi nose start sore throat throat still feel littl dri bad cough realli light green mucus
see doctor evalu  tri cool mist vapor salin nose spray meantim ,2102994,0,1553869,11885554,"16,052",univers toledo colleg medicin  oh,32years,"[7569692, 7401832, 10038868, 10071091, 11447928, 10056546, 11193644, 11050720, 11126794, 10073610, 10014830, 10052334, 10014441, 12770019, 11387377, 12653404, 10004448, 10013293, 11204938, 10052353]","18,555,109",diabet  women health  hyperlipidemia  hypertens,famili practic deal type problem,impress dr  minich point answer knowledg  depth  wit  kind   high recommend anyon look care   servic specialti without reserv      jame chinti lin    dr  minich dedic doctor  activ answer complex medic question compass  insight  provid practic solut  recommend patient  great healthteam expert   high endors dr  dian mimich expert field asset healthtap communiti expert  knowledg  insight empathet  think asset  physician panel   learn great deal dr  minich healthtap learn great deal thought  expert  help answer patient  look forward learn  recommend dr  minich  provid valuabl servic public via healthtap  provid sensibl  accur respect input  endors dr  minich   dr  minich extrem knowledg physician obvious care great patient health  terrif asset healthtap communiti,56.0,famili medicin,"3,086",cough  fever  stuf nose  wheez,reliev two yr old son cough stuffi nose rephras last question fever wheez symptom almost 3 week 
chronic recurr wheez trigger viral uri =asthma bronchial spasp  inflamm  see pediatr allergist immunologist pulmonologist pulmonari function test  game plan prevent attack  educ start bronchodil  use maintanc med  proactiv rather reactiv ,2103934,1,1554717,10054675,"13,508",univers alabama school medicin  al,45years,"[7742792, 10070856, 10049935, 10011426, 11125605, 11080084, 10002907, 10005085, 10014305, 10050586, 10000610, 10038441, 10004960, 12756606, 10019047, 11092579, 10051802, 10045482, 10530715, 11797622]","16,900,883",child health  autism  children health  autism spectrum disord  adhd  sleep  adderal  anxieti  asperg syndrom  pediatr  depress  dextroamphetamin racem amphetamin  femal health  child develop  fetal alcohol syndrom  hyperact  behavior problem,practic pediatr reno las vega  nevada sinc 1976  abp certifi sinc 1978  special development behavior pediatr sinc 1986  abp certifi 2002 subspecialti board exam first offer  mainten certif nov  2012  practic public  privat sector medic expert wit child maltreat syndrom  perinat addict  fetal alcohol spectrum disord  need children neurodevelopment disord  believ team approach care children special health care need behavior challeng  three daughter live  back east  cherish time three grandson  enjoy read  quilt  live citi doesnt take serious ,dr  frick take time provid answer rich substanc educ inform   read contribut  humbl extraordinarili high qualiti respons even complex question   although share specialti  learn everi day strive approach level knowledg abil teach   read review dr  johanna frick answer impress abl convey inform precious thing live  children  concis detail manner time make feel reassur time   wish live las vega could pediatrician  high recommend   child development  learn  behavior problem  developmentalbehavior pediatrician  dr  johanna frick   train expertis evalu care child  hesit refer famili ad friend  best las vega  nv  sincer respect  dr paul grin   known dr  frick mani year  train institut  review mani answer consult healthtap found insight thorough  document clear easili understood patient  would recommend high   find wish dr frick turn rais daughter  combin knowledg  understand  clariti  compass good sens    well   great  children parent benefit answer warmth   excel well thought answer  excel resourc patient asset healthtap  anybodi take person time  answer patient question without anyth return fine ,40.0,development behavior pediatr,"2,047",bronchiti  stuf nose  wheez  antibiot,6 yr daughter get bronchiti symptom everi winter summer stuffi nose congest wheez   antibiot make go away 
mouth breath allergi bronchiti exacerb mouth breath  simpl nose clear exercis bedespeci googl correct breath book patrick mckeown  exercis reset retrain breath   nose warm  humidifi filter air  breath mouth often eat nose,2103912,0,1554717,11079036,228,univers michigan school dentistri  mi,35years,"[11499112, 10023207, 12292890, 12799389]","165,033",tmj syndrom,attend univers michigan undergrad complet dental degreedd 1980  receiv fellowship award academi general dentistri 1989  recogn extend train aspect dentistryov 550 hour 1987 pass board exam  addit general dentistri  work past 20 year patient airway breath dysfunct  children techniqu guid growth develop face jaw best function lifetim function  adult  children past optimum growth phase  process improv relationship jaw tongu space restor health better breath ,great doc,1.0,cosmet dentistri,105,bronchiti  stuf nose  wheez  antibiot,6 yr daughter get bronchiti symptom everi winter summer stuffi nose congest wheez   antibiot make go away 
heal seem like normal heal process  discomfort continu would see dentist oral surgeon  hard say without one took teeth know complet health histori,2108888,1,1556128,11125605,"6,587",univers iowa dental school,39years,"[12838195, 11089577, 10056744, 10004464, 7742792, 10013919, 12324491, 10005091, 10011107, 10038441, 10009095, 10000041, 10013293, 10003048, 10014676, 10530715, 10005811, 10005209, 10027773, 10004448]","6,528,225",tmj syndrom  sleep  headach  dentistri  tooth pain  sleep apnea  exercis  vitamin supplement  dental care  eat healthier  root canal  apnea  dizzi  hypothyroid  numb  exercis  manag tmj  snore  gum diseas  dental cari,http:  www jbassmantmj%2ccom ,high endors dr  jeffrey bassman expert health tap healthtap prime  comment insight educ patient physician  asset healthtap communiti   dr  bassman extrem knowledg dedic dentist  excel answer advic   knowledg   fantast answer quick respons  excel  excel doctor  excel respons question support patient  strong recommend   high recommend dr bassman thank contribut healthtap   knowledg compassion doctor  alway give sound advic ,8.0,dentistri,"2,805",jaw pain,top wisdom tooth extract 10 day agoirrit b w molar  irrit gone dull cheek  jaw pain  gum bone tender extract 
see dentist postop evalu  stiff  sore jaw bone tender  wear within 7 10 day  report pain unusu symptom dentist oral surgeon immedi ,2107190,0,1556128,12515014,"34,173",ucla school dentistri  ca,31years,"[7569692, 12838194, 7553169, 7401832, 11080084, 10538896, 10056546, 11193644, 10073610, 10003512, 7430770, 10056744, 10000610, 11092579, 10057041, 11642873, 11682263, 11827603, 10014441, 10523999]","23,996,936",tmj syndrom  sleep apnea  facial pain  trigemin neuralgia  headach disord,dr  paul grin accumul extens knowledg experi throughout 30 year practic manag complic case  board certifi orofaci pain doctor  fellow american academi orofaci pain  hold master   degre public health ,grate dr grin educ  us healthtap pain manag   moreov  grate open effect psychotherapi  encount mani pain practition devalu therapi unneed  medic solv everyth  dr  grin  reliev forward think  collabor  great guy  excel physician  wonder colleagu around genius area pain well surpris rang area   learn everi day recommend daughter read inform help sort tmj   hesit tackl question return clear explan complex issu season true compass   dr  grin wonder colleagu physician  knowledg multipl area scope pain manag  genuin compass evid way care patient  communiti physician healthtap well  lucki share wisdom us  endors dr  grin  provid excel servic public healthtap  medic inform  dr grin provid accur  understand  dr  grin clear knowledg pain manag medicin general   read dr  grin respons impress lucid explan issu difficult explain nonmed personnel  thorough  concis  provid excel advic   high endors dr  paul grin healthtap healthtap prime expert  commentari clinic insight astut educ patient physician  asset communiti ,79.0,pain manag,"5,306",jaw pain,top wisdom tooth extract 10 day agoirrit b w molar  irrit gone dull cheek  jaw pain  gum bone tender extract 
reevalu without know difficulti extract extens surgeri might  best bet reevalu surgeon extract tooth  nsaid help  yore probabl still bit inflam ,2108918,0,1556128,11183687,"17,116",new york univers colleg dentistri new york univers,35years,"[11080084, 11946059, 10007158, 11045923, 10014353, 10530715, 11089577, 10003048, 12543253, 11061343, 11208135, 11109271, 11183703, 11183952, 20596297, 11146675, 10004464, 10038570, 10002907, 11387377]","28,385,884",tooth pain  root canal  dentistri  abscess  cari  dental implant  gum diseas  cosmet dentistri,relax yove found qualiti  concern dental care entir famili  relationship patient profession friend  work hard answer question complet thorough  feel educ consum  better appreci understand effort make provid extraordinari dental care servic expect deserv ,would recommend endor dr  davantizi without hesit   dr  davantzi cut confus patient struggl  wellthought meaning answer   truli care patient  profess dentistri   endors dentist   known dr  davantzi profession person mani year   clinic interperson skill outstand   truli care patient famili   would high recommend anyon need dental care   pleasur speak behalf trust profici colleagu known 30 year   ted intellig  articul  compassion high capabl clinician   patient quit fortun dentist   dr  davantzi demonstr clear commit dental profess  communiti  post avvo reflect vast knowledg expertis   believ asset profess patient  endors dr  davantzi ongo effort help patient need dental advic  vast knowledg  share philosophi concern dental treatment   credit profess   dr  davantzi give clear answer explanant kind tone   find agreement dr  davantzi endors dentist   thank dr  davantzi profession  zev kaufman  dds,36.0,dentistri,"2,683",jaw pain,top wisdom tooth extract 10 day agoirrit b w molar  irrit gone dull cheek  jaw pain  gum bone tender extract 
see doctor best diagnost techniqu diagnos rash see sometim feel  year experi  doctor see mani rash mani differ caus good diagnos rash sight  proper diagnosi key make treatment recommend  accompani pictur classic appear rash known tinea corporsi  scratch may caus rash spread ,2107384,1,1556249,12587143,,nan,,,,nan,nan,nan,,nan,,skin rash  rash,seem get red blotchi rash chest everyday get realli warm cant seem find caus 
infect infect  mani possibl caus  possibl fractur root fail root canal  abscess wont heal without remov etc get endodontist asap,2136304,1,1567950,11089577,"3,183",virginia commonwealth univers school medicin  va,39years,"[11080084, 11387377, 10056744, 10002907, 12229824, 11946059, 11125605, 10000408, 10005107, 10053027, 10050211, 10038570, 11447928, 11188319, 11045923, 10014676, 10014830, 10056456, 10055089, 10014428]","2,708,617",root canal  tooth pain  abscess  surgeri  anxieti  canker sore  inflamm gum  blister mouth  antibiot  earach,emori univers medic colleg virginia  school dentistri univers maryland endodont pacif endodont research foundat  microscop endodont general dentistri  19701975 l  pankey institut  19711973 endodont practic 1977 present lindsey hopkin dental research clinic  head  dept  endodont 19781980 dr  grossman avid sport fan everglad backcountri fisherman  main hobbi rais care japanes koi ,dr  grossman knowledg dedic dentist well thought articul answer   excel info,10.0,endodont,"1,466",root canal,root canal 2 year ago tooth give sever pain  gum swollen face swollen one side  
yes crack allow bacteria infect root gum lymph node drain part mouth react enlarg ,2114654,4,1568255,10002874,"2,065",univers nebraska colleg medicin  ne,29years,"[10003512, 11827603, 10049991, 10530715, 12770019, 10011998, 10049933, 10014033, 10003218, 10038577, 11387377, 10054675, 12363070, 12743300, 12716366, 10007201, 10057039, 10002956, 12684797, 10532317]","1,659,205",joint  sport medicin  travel medicin  cope disast  disast prepar recoveri,famili sport medicin physician  member american academi famili physician  american colleg sport medicin associ ringsid physician  hobbi interest includ mix martial art  jiu jitsu  photographi  work ringsid physician strikeforc  king cage  ufc  also experienc intern medicin travel disast relief 50 mission oversea relief work throughout africa asia  humanitarian relief rwandan  kosovo  sudanes afghan war  disast relief 2004 indian ocean tsunami  typhoon haiyan 2013 ,impress dr  okamoto vast knowledg various martial art answer give multipl patient concern   also great fund knowledg set famili practition apart treat entir spectrum human diseas   dr  okamoto broad rang knowledg abl translat specif  help advic patient  high recommend   accur time respons   great answer thank,17.0,famili medicin,727,swollen gland  enlarg lymph node  root canal,could crack root canal tooth caus swollen lymph node root canal 5 year ago  pain chew 
get evalu though crack tooth 5 year  recent symptom may indic infect absceess,2114240,3,1568255,11775371,"13,016",lyceum northwestern  dr  francisco q  duqu medic foundat  philippin,25years,"[7569692, 7553169, 7401832, 11080084, 10073610, 10003512, 7430770, 10056744, 10057041, 11682263, 11827603, 10523999, 11889558, 10010426, 10051802, 10040212, 7742792, 11395347, 10007158, 10013299]","19,824,361",diabet  human immunodefici virus  constip  asthma  suboxon  hyperlipidemia  weight loss program,name jovita anyanwu marri three children  receiv medic educ lyceum northwestern complet resid primari care intern medicin john stroger hospit chicago  believ comprehens approach medic health practic state privat general medicin  enjoy play soccer,recommend dr  anyanwu reserv  anyon seek care  comprehens care specialti impress point answer inquiri knowledg  wit  kind      see whenev may need servic     jame chinti lin  www formefirst com  dr  jovita anyanwu excel diagnostician care physician   evid clear  concis  knowledg patient respons   tip tap contribut also inform   pleas serv dr  anyanwu colleagu healthtap   dr  anyanwu excel addit healthtap team  answer show experienc clinic judgment clear point  recommend without reserv   jacobson  md  dr anyanwu consist shown thought use advis patient interact  expert field      high recommend health care need   recommend dr  anyanwu  look forward read inform share healthtap  provid accur  clear  compassion respons  endors dr  anyanwu   patient answer despit question may seem trivial unnecessari  knowledg kind repli question  thank dr  jovita ,58.0,intern medicin,"3,152",swollen gland  enlarg lymph node  root canal,could crack root canal tooth caus swollen lymph node root canal 5 year ago  pain chew 
definit  yes swollen lymph node caus dental infect old crack root canal tooth  see dentist evalu treatment option ,2114290,2,1568255,12515014,"34,173",ucla school dentistri  ca,31years,"[7569692, 12838194, 7553169, 7401832, 11080084, 10538896, 10056546, 11193644, 10073610, 10003512, 7430770, 10056744, 10000610, 11092579, 10057041, 11642873, 11682263, 11827603, 10014441, 10523999]","23,996,936",tmj syndrom  sleep apnea  facial pain  trigemin neuralgia  headach disord,dr  paul grin accumul extens knowledg experi throughout 30 year practic manag complic case  board certifi orofaci pain doctor  fellow american academi orofaci pain  hold master   degre public health ,grate dr grin educ  us healthtap pain manag   moreov  grate open effect psychotherapi  encount mani pain practition devalu therapi unneed  medic solv everyth  dr  grin  reliev forward think  collabor  great guy  excel physician  wonder colleagu around genius area pain well surpris rang area   learn everi day recommend daughter read inform help sort tmj   hesit tackl question return clear explan complex issu season true compass   dr  grin wonder colleagu physician  knowledg multipl area scope pain manag  genuin compass evid way care patient  communiti physician healthtap well  lucki share wisdom us  endors dr  grin  provid excel servic public healthtap  medic inform  dr grin provid accur  understand  dr  grin clear knowledg pain manag medicin general   read dr  grin respons impress lucid explan issu difficult explain nonmed personnel  thorough  concis  provid excel advic   high endors dr  paul grin healthtap healthtap prime expert  commentari clinic insight astut educ patient physician  asset communiti ,79.0,pain manag,"5,306",swollen gland  enlarg lymph node  root canal,could crack root canal tooth caus swollen lymph node root canal 5 year ago  pain chew 
yes crack tooth even one root canal let bacteria get tooth  defiant caus infect lead swollen lymph node  need see dentist asap definit diagnosi  depend bad crack infect  treatment may consist antibiot  redo root canal place crown extract tooth ,2115172,2,1568255,11421313,"3,377",nyu dental school,28years,"[10005831, 12515330, 11125605, 10052353, 10040212, 10038868, 10000408, 10052978, 12229824, 10055089, 10004448, 10000610, 10038577, 12543253, 10003048, 20596297, 10014428, 10055641, 10000414, 11375063]","1,980,863",fluorid  child health  lurid  dental care  dentistri  cari  children health  teeth  surgeri  dental cari  abscess  dental sealant  dental health  dental xray  babi bottl tooth decay  dental dam  take antibiot  dental plaqu  teeth brush,earn doctor dental surgeri degre dds nyu dental school 1987 complet pediatr dentistri specialti train eastman dental center 1989  specialti train includ treat children special need  dental phobia  medic compromis children  practic pediatr dentistri villag huntington sinc 1990 current lectur proper  safe use fluorid dental profession throughout nassau suffolk counti ,dr  howard schneider one lead pediatr dentist long island   minut walk door  tell total dedic patient comfort best possibl care children  dr  schneider pay close attent detail  goe far beyond continu educ  great deal respect recommend high   dr  howard schneider accur succinct answer  background experi clear shine dr  e  millner magd ficoi  top notch pediatr dentist wide rang knowledg   high recommend   knowledg dedic pediatr dentist   great dentist,9.0,pediatr dentistri,593,swollen gland  enlarg lymph node  root canal,could crack root canal tooth caus swollen lymph node root canal 5 year ago  pain chew 
yes  infect infect irrit gum  suggest see dentist evalu ,2114917,1,1568255,11153658,339,nan,45years,"[11996614, 12714048, 11951132, 11192060, 25812511, 11186215, 12390941, 12215073]","438,414",dizzi  voic disord  hear loss,nan,dr  lewi amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  lewi amaz doctor #nationaldoctorsday2015 #virtualflower1,1.0,ent head neck surgeri,154,swollen gland  enlarg lymph node  root canal,could crack root canal tooth caus swollen lymph node root canal 5 year ago  pain chew 
yes yes periodont diseas gingiv dental abscess caus adenopthi,2114237,1,1568255,12764841,,nan,,,,nan,nan,nan,,nan,,swollen gland  enlarg lymph node  root canal,could crack root canal tooth caus swollen lymph node root canal 5 year ago  pain chew 
dental infect yes  crack tooth fail root canal could caus lymph node swell  go see dentist evalu get serious infect pain ,2288782,0,1568255,20587207,707,univers texa medic school houston  tx,5years,"[12708459, 11061343, 12770740, 11499112, 12611546, 11109271, 11573975, 26122730, 12733236, 20549411]","165,869",tooth pain  oral surgeri  root canal  abscess  dentistri  cosmet dentistri,dr  nail serv unit state air forc general dentist 4 year prior join dr  jame geer tombal  tx  dr  nail enjoy cosmet dentistri treat children  dr  nail continu pursu excel continu educ  dr  nail proud fellow academi general dentistri  current practic tombal  texa www tomballdentist com ,great doctor  consist give thought  insight expert advic ,,dentistri,101,swollen gland  enlarg lymph node  root canal,could crack root canal tooth caus swollen lymph node root canal 5 year ago  pain chew 
two nonsurg assum conserv mean medic  physic therapi modal  medit  etc    visit pain clinic warrant discuss facet inject radiofrequ ablat name sever option ,2116358,0,1568681,12680451,"2,021",u c f ,63years,"[12229824, 12324491, 11184711, 11395347, 10005811, 10014428, 12708459, 11125645, 12756606, 10003544, 10003048, 12790320, 12543253, 12770019, 11365213, 10000414, 10055970, 11061343, 12754694, 11126794]","1,045,881",rheumat diseas,retir clinic professor medicin rheumatolog stanford univers  retir chief divis rheumatolog santa clara valley medic center  san jose  ca ,dr laga immedi answer question put curbsid consult reassur inform advic   hat willing share wealth experi knowledg   great doctor  consist give thought  insight expert advic   awesom respons much knowledg depth  accur time respons ,16.0,rheumatolog,381,shoulder pain  surgeri  spondylosi  c5  bone spur,c56  c67 spondylosi  bone spur  conserv treatment 2 year  relief  daili neck n shoulder pain  weak  surgeri option
neck pain sure mri show mean conserv treatment  need detail give advic matter  general speak surgeri becom option either function problem occur pain bad intoler attempt medic mean fail ,2116355,0,1568681,20570681,126,medic colleg ohio  colorado theolog seminari,38years,,"44,614",nan,nan,dr  stephenson amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  stephenson amaz doctor #nationaldoctorsday2015 #virtualflower1,1.0,pain manag,22,shoulder pain  surgeri  spondylosi  c5  bone spur,c56  c67 spondylosi  bone spur  conserv treatment 2 year  relief  daili neck n shoulder pain  weak  surgeri option
