answer_content,answer_id,answer_voted,question_id,user_id,user_agrees,user_edu,user_exp,user_followed,user_helped,user_interest,user_intro,user_recommends,user_saved,user_specialty,user_thanks,question_tags,question_content
depend extract tooth infect graft simpl  go 1 surgeri  infect  wait give better result better esthet better osseointegr  criteria fit  success rate 95% wait  mani time avoid bone graft save money  infect  extract site would fill bone nice ,890542,1,537938,11506102,"1,344",univers texa health scienc center  dental branch,17years,"[10005831, 11447928, 11080084, 11125605, 10057041, 10052353, 10056456, 11089577, 12543253, 10014344, 10050211, 11083895, 10014088, 10027730, 11499112, 10038619, 11183952, 10047339, 11109271, 11520083]","1,427,221",bone graft  dental implant  bone loss  periodont  dental occlus,graduat univers texa 1998 certif periodont master thesi bone graft  dedic practic full mouth reconstruct use principl periodont implant  prosthodont  orthodont treat malocclus ,great doctor  consist give thought  insight expert advic   great doctor follow  extrem accur answer  knowledg   detail orient  excel thought answer   knowledg  excel answer advic ,1.0,dentistri,337,surgeri  dental implant  implant  graft  bone graft,better get tooth extract dental implant place bone graft time extract graft wait 3 mos implant success rate
option depend locat tooth  avail bone  histori infect site  could potenti either  option work one may better depend factor  ask doctor method highest chanc success primari concern  differ approach length treatment time drive factor ,896053,1,537938,11573975,931,univers michigan school dentistri,6years,"[11080084, 10056546, 10073610, 10057041, 11075122, 12324491, 11125605, 11184250, 10049991, 11447928, 10009095, 10014830, 10000201, 10055089, 10000361, 12708459, 11060227, 11202683, 10055439, 10014299]","445,752",dental health  dentistri  tooth pain  fals teeth  teeth clean  abscess  oral health  oral surgeri  dental cari  dental implant  dental anxieti,zahid h  ahm born rais california attend univers michigan dental train  previous clinic faculti member univers california san francisco school dentistri  also current attend staff dentist va hospit palo alto stanford univers hospit  also see patient privat offic  oaktown dental  oakland  california  complet general practic resid ucsf fellow academi general dentistri well fellow intern congress oral implantologist  believ continu learn allow provid best possibl dental care patient  addit general dentistri  focus includ implantolog  prosthodont  dentalalveolar surgeri  hospit dentistri  sedat  place high valu patient comfort ,knowledg dentist consist thorough  point articul answer advic  great doctor  consist give thought  insight expert advic   excel dentist  high recommend ,2.0,dentistri,427,surgeri  dental implant  implant  graft  bone graft,better get tooth extract dental implant place bone graft time extract graft wait 3 mos implant success rate
immedi implant multipl factor enter decis whether immedi place implant  infect may rule may damag bone  candid immedi placement  ,1133438,1,537938,11184419,"1,610",new york univers colleg dentistri,36years,"[10002287, 10538896, 10005507, 10013897, 12515330, 11079326, 11125605, 11208135, 11193644, 10057975, 10002907, 10038570, 7553169, 11188319, 10057041, 10000070, 10052353, 10000059, 11050720, 12229824]","1,590,535",child health  gum diseas  gingiv  inflamm gum  bleed  dental implant  dentistri  surgeri  vitamin supplement  abscess  gum bleed  tooth abscess  vitamin  dental health  bad breath  dental care  skin  hair nail  periodont  teeth clean  home remedi,dr  lamort share knowledg  addit clinic practic  activ teach dentist  taught supervis resid dentist newark beth israel hospit  lectur new jersey dental school ethic profession  also present program profession associ dental surgeri dental implant  part intern team implantolog  assum respons director one fifti studi club unit state  dentist invit club base interest expertis dentist  especi implant ,healthtap member find dr  lamort answer easi sink teeth deepli knowledg well vers stateoftheart technolog techniqu  dr  lamort inform member best practic treatment option eas   knowledg dedic periodontist devot much time site excel answer advic   excel doctor  knowledg care  dr  lamort contribut healthtap high appreci  endors dr  lamort  contribut thought knowledg  lynann mastaj  dmd  great doc,7.0,periodont,"1,076",surgeri  dental implant  implant  graft  bone graft,better get tooth extract dental implant place bone graft time extract graft wait 3 mos implant success rate
good success rate  done go 2 surgeri ,896022,1,537938,11149878,175,nyu dental colleg,34years,"[11080084, 10531848]","192,292",cosmet dentistri,dr  gari herskovit dr  herskovit 32 year experi dental field well 1500 hour continu educ credit rare achiev  graduat new york univers dental colleg 1981  sinc  lectur taught dentist ,great doctor  consist give thought  insight expert advic ,,dentistri,61,surgeri  dental implant  implant  graft  bone graft,better get tooth extract dental implant place bone graft time extract graft wait 3 mos implant success rate
wait dental implant place time extract time  howev  take increas risk limit placement implant  tooth remov  bone graft place  help ensur best possibl placement  wait  success rate tend better wait till extract site bone graft heal ,1403564,1,537938,12363237,750,medic grad school,13years,"[11183952, 11109271, 12292890, 11850852, 11453612, 12281598, 10072620, 12308419]","564,754",dental implant  fals teeth  sinus graft,nan,dr  owoc lead educ practition advanc prosthodont implant dentistri  great doctor  consist give thought  insight expert advic ,,prosthodont,183,surgeri  dental implant  implant  graft  bone graft,better get tooth extract dental implant place bone graft time extract graft wait 3 mos implant success rate
tough question  success  consid wait 34 month less riski  may reason either  sometim immedi implant manag soft tissu better particular front teeth  back teeth hand  almost alway wait  one answer  dr  honest review risk case ,841478,1,537938,11186232,165,medic univers south carolina colleg dental medicin,7years,"[11080084, 12324491, 11360500, 11503678, 11712418, 11185732]","132,077",dental implant,nan,great doctor  consist give thought  insight expert advic ,,dentistri,102,surgeri  dental implant  implant  graft  bone graft,better get tooth extract dental implant place bone graft time extract graft wait 3 mos implant success rate
site depend depend site avail bone contour  dental implant center almost alway immedi placement  time  howev  best wait better bone contour amount  good luck ,813712,0,537938,11184250,"5,515",univers maryland  baltimor colleg dental surgeri,36years,"[11080084, 10056546, 11387377, 10002907, 11125605, 11146675, 10004464, 7742792, 10007158, 11447928, 11045923, 10056456, 10014428, 12708459, 11125645, 10040350, 11369163, 11183952, 10056780, 12355789]","3,932,137",fals teeth  dental implant  sleep  dental health  oral surgeri  stress less  abscess  dental care  dental fill  bone loss  ulcer  miss teeth  oral maxillofaci surgeri  diagnost servic,specialist reconstruct replac miss teeth  fulltim practic delawar pennsylvania  prosthodontist design dental implant center  full mouth extract immedi implant placement placement temporari fix teeth day  life chang treatment  also  certifi usat level triathlon coach  retir u  navi dentist 35 year servic  taught dental school templ  penn  southern illinoi univers  enjoy teach  coach  carpentri  read  compet triathlon marathon event  famili  believ alway help one anoth  whether simpl hold door someon  provid counsel advic ,commend dr  thaler consist inform  point articul answer   obvious practic qualiti dentistri care well patient   dr  thaler among best prosthodontist know   wish closer area practic   trust dr  thaler get optimum result even difficult case   endors dentist  dr thaler instructor mine templ dental school often saught help guidanc   endors dentist    dr thaler skill knowledg practicion   dr  john whytosek  endors dentist   endors dentist ,10.0,prosthodont,"2,468",surgeri  dental implant  implant  graft  bone graft,better get tooth extract dental implant place bone graft time extract graft wait 3 mos implant success rate
wiat predict success way perform procedur perform one procedur time  word extract bone graft  let heal place dental implant let heal restor ,837695,0,537938,11187167,740,univers pennsylvania school dental medicin univers pennsylvania school dental medicin univers pennsylvania school dental medicin,31years,"[11447928, 11080084, 12543253, 10075023, 11183952, 10014299, 11159654, 11204938, 10073610, 12515014, 25812511, 11503678, 11185472, 11361956, 11373588, 11755627, 11081216, 11187312, 11185732]","512,542",dental implant,1984 graduat univers pennsylvania school dental medicin  also 1987 graduat periodont program a1991 graduat periodont prosthesi fix prosthodont program univers pennsylvania school dental medicin,endors dentist  dr  vito true profession extrem compet clinician  addit  dr  vito hold visit adjuct professor faculti posit templ univers graduat periodontolog oral implantolog program  excel educ  professor jon suzuki  dr  vito staff extrem meticul everi aspect practic   provid top servic patient complex dental need   person spoken sever patient extrem satisfi care given entir dental team   high endors dentist   dr  vito one knowledg finest clinician know  patient trust  staff love work   endors dentist   skill technician  gentleman care individu treat patient like famili  endors dentist  specialist trust denistri singl crown full mouth reconstruct   endors dentist  dr  vito compassion prosthodontist take time realli listen patient ,1.0,prosthodont,176,surgeri  dental implant  implant  graft  bone graft,better get tooth extract dental implant place bone graft time extract graft wait 3 mos implant success rate
depend immedi placement implant benefici tooth socket provid lot bone support implant implant site infect  addit bone supplement support implant avail  enhanc success rate  socket infect tooth abscess  extract site allow heal prior implant placement ,812251,0,537938,11360310,"1,173",univers pacif  school dentistri,45years,"[11080084, 11089577, 11188319, 10002907, 10038441, 10011998, 12543253, 10007158, 11183952, 10075023, 10530715, 10049933, 10010580, 10014830, 11202683, 10014033, 11045923, 10000201, 10007201, 11159654]","774,896",sleep  sleep apnea  abscess  tooth pain  snore  apnea  cosmet dentistri  cold sore  herp simplex  canker sore  dental cari  malocclus  dental care  oral surgeri  diagnost servic,practic 36 year  former director general practic resid program ucsf ,excel doctor   knowledg great advic    doctor follow health tap   recommend dr  ryan skill knowledg  time accur respons   great dds,1.0,dentistri,"1,168",surgeri  dental implant  implant  graft  bone graft,better get tooth extract dental implant place bone graft time extract graft wait 3 mos implant success rate
doesnt improv like contus sprain  pain doesnt improv tomorrow  see doctor check  keep scrape clean  monitor red sign infect drainag pain ,73844,0,55402,10010506,"2,730",southern illinoi univers school medicin univers illinoi  urbanachampaign univers notr dame southern illinoi univers school medicin  il,22years,"[10073610, 10003512, 10049991, 10056456, 10530715, 10049933, 10052978, 10025116, 12229824, 10014592, 10075023, 10070747, 10038570, 10038577, 11188319, 11083895, 10007201, 11775371, 10010580, 10014830]","2,757,057",lose weight  nutrit  wound heal  age grace  bodi weight,fierc independ  believ smaller practic deliv person healthcar experi big box medicin  enjoy aspect famili medicin  newborn care geriatr ,strong independ voic medicin clear put patient interest corpor medicin   answer site thorough  insight plain spoken    patient need   recommend dr cunnar general medicin question  dr cunnar vast fund knowledg allow effect contribut onlin communiti health ,13.0,famili medicin,"1,151",nan,palm caught fall  swollen thumb  scrape bottom thumb tender thumb  fall happen five hour ago  see doctor
nicotin stomat could nicotin stomat benign entitybut see specialist conform,1809035,0,612066,12716130,22,nan,,,"22,123",nan,dr  gitelman train oral  maxillofaci surgeri  washington  dc ,dr  gitelman amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  gitelman amaz doctor #nationaldoctorsday2015 #virtualflower1,,oral maxillofaci surgeri,9,red skin  cancer  oral cancer  mouth cancer  smoke  dentistri  biopsi  pigment  palat,28 male smoker rais bump hard palat tini red dot rough textur appear red white pigment idea  sore painful
either neither would absolut normal pain 3 day postop  pain medic  howev  could dri socket blood clot broke  may also muscl sore muscl move mandibl  seem abnorm  see dentist asap ,923025,1,617286,11798219,301,virginia commonweath univers school dentistri,30years,"[11079326, 11144895, 11202683, 12709733, 11204938, 11798219, 11192151, 12647755, 12515014, 11089553, 11503678, 11885675, 11445687, 11191955, 12280943, 12429417]","163,829",hsv  wisdom tooth extract  dental implant  gum diseas  gingiv  tooth pain  dentistri  dental pain  aphthous stomat  cosmet  cerec  root canal,nan,dr  traver amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  traver amaz doctor #nationaldoctorsday2015 #virtualflower1,4.0,dentistri,139,jaw pain  dri socket  wisdom teeth  tooth extract  dentistri,2 wisdom teeth pull dentist 3 day ago  jaw hurt lot  cud b due dri socket  pain extract pic need
look lot depend upon degre difficulti extract pain threshold  patient call question whether someth normal  alway ask come look  way  know sure whether normal expect  treatment necessari ,923289,0,617286,11183952,"17,424",new york univers colleg dentistri citi univers new york  brooklyn colleg,49years,"[11080084, 10019047, 12111326, 11946103, 11447928, 11050720, 10073610, 10014830, 12770019, 11387377, 12653404, 11089577, 11204938, 10004464, 10005496, 10526410, 10530715, 10014344, 10532678, 11682263]","33,668,915",dentistri  dental health  dental care  child health  dental implant  gum diseas  cosmet dentistri  manag teeth,biggest pleasur offic fun young patient special relationship ive form mani long time patient  convert patient fear sens comfort trust close second  final  see dentistri hold decad one greatest reward  gain respect trust patient colleagu alik  tell ive proven expertis person profession ,endors dentist  privileg pleasur know dr  sandler close 20 year  experi work alway posit  patient feedback alway except patient expect met exceed  kind  care compassion man seek perfect work  dr  sandler constant educ newest knowledg techniqu field   follow dr  sandler comment patient practition alik sever month  answer patient care  thorough  obvious fulli research  advic praction spot ona trust erudit member dental communiti  privileg includ network health care provid resourc   dr  sandler provid excel advic patient peer  advic consist high standard care  answer question site well thought consist kind care expect true dental profession  pleasur endors   dr  sandler one kind profession unfortun sometim hard find   expertis profession outstand seem follow heart compass patient   proud met dr  sandler recommend enough   impress dr  sandler profession   respond care passion often goe beyond call duti provid use inform answer   consid patient lucki dentist endors without reserv   know dr  sandler avvo communiti experienc commit patient dentistri  rare find someon make activ effort improv field confid dr  sandler disappoint ,44.0,dentistri,"5,625",jaw pain  dri socket  wisdom teeth  tooth extract  dentistri,2 wisdom teeth pull dentist 3 day ago  jaw hurt lot  cud b due dri socket  pain extract pic need
sympotm would consist diagnosi depress  talk doctor make sure reason issu  start treatment plan ,924990,1,618466,11195703,"2,793",indiana univers school medicin,,"[11080084, 11387377, 10002907, 11079326, 10057041, 10011913, 10014344, 10054568, 10005209, 12790320, 11832999, 11146675, 11083895, 10040212, 11208135, 11395347, 10019047, 10011998, 12743300, 10057039]","5,028,533",low blood count  lymphoma  anemia  fungal infect  acut adult leukemia  multipl myeloma  bone marrow biopsi  aplast anemia  bone marrow diseas  stem cell transplant  graft versus host diseas  chronic leukemia  hla type,practic stem cell transplant malign hematolog indianapoli sinc 1995 ,dr dugan fantast reput communiti  great reput  recommend,21.0,hematolog,"2,150",cri  depress  dysthymia  mild chronic depress  lack motiv  mood  psychotherapi  psychiatri,know dysthymia depress  symptom includ tired  lack motiv  cri reason  
mayb sound like depress symptom  need visit psychologist psychiatrist sure  alway wise visit general doctor rule possibl biolog caus well ,1572087,1,618466,12539763,161,midwestern univers chicago colleg osteopath medicin  il,5years,"[10075023, 10523999, 12355789, 11832999, 10003096, 11996614, 12313243, 10006572, 10070332, 7184580, 11900339, 7773957, 7478950, 7806286, 7616571, 12361725, 11060255, 7112469, 11421145, 11187697]","88,630",person disord  borderlin person disord  child health  clinic psycholog  schizophrenia  anxieti  bipolar disord  split person disord  chemic depend treatment  counsel therapi clinic  anim assist therapi,dr  spitz receiv doctor clinic psycholog midwestern univers n  e chicago school osteopath medicin downer grove  illinoi  maintain current licensur california psychologist psy24681  dr  spitz receiv onthejob train numer milieus  includ privat neuropsycholog practic chicago  illinoi particip special neuropsycholog train test autism spectrum disord  dementia  degen diseas psycholog effect  dr  spitz extens train substanc abus disord treatment work residenti treatment center los angel  california  addit  undergon rigor train correct psycholog forens environ arkansa central california  dr  spitz anim lover undergon special train pet bereav  2010 earn certif associ pet loss anim bereav aplb  current obtain master degre clinic psychopharmacolog order understand help patient even better  current work depart justic well state california perform various evalu  work suicid prevent  diagnos person disord  privat practic limit psycholog evalu  current provid assess bariatr  cosmet  spinal surgeri  adhd  autism  dementia  tv contest ,dr  spitz provid balanc  straightforward knowledg answer  broad interest background specialti psycholog evalu person disord individu well evalu potenti tv contest high recommend ,,clinic psycholog,26,cri  depress  dysthymia  mild chronic depress  lack motiv  mood  psychotherapi  psychiatri,know dysthymia depress  symptom includ tired  lack motiv  cri reason  
psychotherapi psychotherapi interperson experi therapist partnership  therapist listen whatev mind case  depress  empath  thought question time assist abl experi extern environ differ prior come therapi ,2201539,0,618466,11916444,"6,876",forest institut profession psycholog union institut  univers harvard univers suni albani schenectadi counti communiti colleg william alanson white institut,9years,"[11092579, 11682263, 11827603, 10523999, 11889558, 10038441, 11395347, 10007158, 11045923, 10045171, 10530715, 11168851, 10003048, 12543253, 10014305, 10055439, 11503571, 11183703, 10071091, 10005085]","4,137,683",depress  anxieti  cognit behavior therapi  psychotherapi  bipolar disord  anxieti disord  manic depress disord  psychiatri  person disord  clinic psycholog  borderlin person disord  schizophrenia  post traumat stress disord  narciss  antisoci person disord  counsel  schizoaffect disord  multipl person disord  veteran militari health  narcissist person disord,born rais new york  life long passion learn human psych  passion culmin complet two doctor psycholog psychoanalyt train ,friend  empathet understand  qualiti peopl would look seek psycholog help  seem dr berri experi talent  read line read person  true mean word  evid  least  read indepth  yet easi understand answer  id definit recommend   refer patient  great dr  berri join healthtap  nonpsych doc hear lot advic support    activ listen  empath  never know mean   e   best word say   dr  berri talk talk     one  grate expertis  great exampl best word phrase empath  support therapeut  dr  andrew berri give thought  respect advic patient struggl  suffer  varieti issu conflict   help peopl navig exig life calm reassur match deep understand human psych   addit  high train knowledg   high recommend dr  berri  dr  berri  reflect care  routin insight answer  clear will  skill help other confront intern fear falsebelief issu inher limit capabl preform better  achiev construct work ongo live  focus  success rare  includ among psychologist psychoanalyst   take time offer psychotherapi appropri condit  like depress phobia  cognit therapi work condit  known metabol side effect  drug interact realli want prescrib medic depress warn  may caus suicid thought  dr  berri give sage advic time relev issu hand   year experi clinic psychologist allow see issu hand quick  therebi dismiss psychobabbl given mani today give real world help advic   wholeheart recommend dr  berri,10.0,clinic psycholog,455,cri  depress  dysthymia  mild chronic depress  lack motiv  mood  psychotherapi  psychiatri,know dysthymia depress  symptom includ tired  lack motiv  cri reason  
seek exam symptom specif enough without examin  xray need diagnosi  pain front swollen cheek may caus 2 separ caus  may one problem need get bottom seek examin dentist  sure inform symptom schedul appropri ,934580,0,622370,11475119,242,templ univers school medicin  pa,37years,"[10073610, 10014344, 11183952, 11188319, 11184250, 10038619, 10014033, 10540019, 10023207, 11079476, 12292890, 10054660, 10027816, 11503678, 10530698, 11185472, 12372400, 10524236, 11905563, 7739436]","162,584",gum diseas  dental implant  tooth pain  gum bleed  teeth,nan,dr  nolf amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  nolf amaz doctor #nationaldoctorsday2015 #virtualflower1,,periodont,150,dentistri  wisdom teeth  palat,pain palat front  impact wisdom teeth  swollen cheek 
know trigger frequent help know trigger avoid  possibl  medic sure help repres mainstay therapi  appropri use immunotherapi  allergi shot  also worthwhil ,712701,1,62456,10038721,"1,892",state univers new york downstat medic center colleg medicin  ny,32years,"[10056048, 11080084, 10005868, 10011107, 10013908, 10038590, 10038868, 10027773, 10071091, 11447928, 10005507, 11387377, 10049331, 10530701, 11089577, 10003512, 10000305, 10005496, 10049981, 10056744]","555,587",asthma  immun defici  bee sting allergi  treat hive,nan,alway impress dr  selter answer health tap  knowledg  thorough concis answer  dr  selter knowledg care   high recommend   thank valuabl contribut,4.0,pediatr allergi asthma,434,eczema  asthma  hypersensit  child allergi  dander  pet  clean product  expos mold  children health  children,child sever allergi  eczema asthma help
follow care medicin reduc symptom follow care allergist key  learn ill activ particip care also key  help avoid causat agent also job one  ,712639,0,62456,11359046,"1,156",albani medic colleg,35years,"[11080084, 11125605, 11208135, 10014305, 10000201, 10006323, 10070348, 11885554, 10056456, 10064692, 20596297, 11083895, 10014887, 10075023, 10027730, 11202683, 10010580, 11125645, 10003460, 10002907]","885,832",asthma  sinus pain  wheez  wasp allergi  afrin  difficulti breath  immunotherapi  asthma drug  asthma beta receptor stimul  eczemat rash  honey bee allergi  difficulti breath exercis  yellow jacket allergi  bee sting allergi,practic adult pediatr allergi clinic immunolog 27 year  interest includ treat sever asthma  hay fever  eczema  hive  food allergi  drug allergi sting insect allergi ,endors doctor   thoma klein wonder physician provid top qualiti care make access patient whenev need   evalu overal situat offer plan care easi follow improv overal qualiti life   also make sure staff treat well get quick either new patient appoint followup    also well read continu stay current updat allergi medic journal   asset field truli enjoy profess   dr  klein remark welcom addit avvo communiti   answer succinct accur  show much care profess patient   honor work alongsid   endors high recommend dr  thoma klein   extens experi field allergi immunolog  dr  klein carri mani strength  includ medic knowledg  care compass  abil nutur excel patientphysician relationship   fulli endors dr  klein trait mani other   dr  klein knowledg  welltrain allergist except communic skill  would hesit refer patient seen move havertown environ   would like welcom dr  klein avvo com endors  dr  klein provid excel servic public medic inform guidanc provid   dr  klein knowledg  kind  consider physician  would see  high recommend ,7.0,allergi immunolog,526,eczema  asthma  hypersensit  child allergi  dander  pet  clean product  expos mold  children health  children,child sever allergi  eczema asthma help
serious osteomyel serious need attent oral surgeon ,956127,0,629290,11746634,"1,713",virginia commonwealth univers school medicin  va,45years,"[10014344, 11447928, 7553169, 10057975, 11079326, 11946059, 11083895, 11159654, 10004095, 10002907, 11089577, 11061343, 10530715, 11885554, 20596297, 10007201, 11183952, 11183687, 11202683, 11499112]","2,062,585",tmj syndrom  tooth pain  dental implant  dental care  ach  manag tmj  emerg medic care  dental bridg  dental procedur  emerg dentistri,washington dc public high school lt  col  cadet corp   columbia union colleg chemistri major  medic colleg virginia dental degre  unit state armi advanc dental train  privat practic dentistri train includ area orthodont  tmj  implant  etc   colleg  dental school  us army: lifeguard  pool manag  water safeti instructor  handicap water safeti instructor war injuri rehabilit  chairman water safeti red cross ft  knox  ky  colleg  dental school  us armi  civilian life aviat commerci expertis 1 pilot certif  airlin transport pilot  singl  multi engin land airplan  commerci helicopt  2 flight instructor  airplan  instrument  helicopt  3 ground instructor  advanc  instrument ,knowledg dentist excel  thorough  point articul answer advic   great dds,3.0,dentistri,649,jaw pain  osteomyel  bone infect  tooth extract  general practition  biopsi  augmentin  amoxicillin clavulan  amoxicillin,molar pull  bone debrid biopsi  diag  osteomyel   7 day amoxicillan  fluish  back neck  jaw pain 2 week later  gp gave 10 day augmentin  iv vertebra
laser may help agre dr  chang  would add laser may recommend darker skin individu ,115220,0,63222,10027783,"1,290",univers texa medic school san antonio  tx,30years,"[10050586, 10014305, 10057975, 11188319, 12229824, 10014285, 10011998, 10004464, 10014642, 12647808, 10054562, 10002669, 10005251, 11202260, 10027803, 10540903, 10006384, 10004465, 10014220, 11197973]","495,666",scar  tummi tuck  liposuct  breast reduct surgeri  scar revis,dr  occhialini plastic surgeon central texa  longer major surgeri continu offic procedur includ botox  filler laser hair remov ,dr  occhialini amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  occhialini amaz doctor #nationaldoctorsday2015 #virtualflower1  ansfer question,,plastic surgeri,379,acn  pimpl  scar  facial pimpl  laser,acn scar  laser effect heal thescar side effect laser
see doc time see friend doctor ,1011239,1,633250,11069786,"4,196",univers cincinnati colleg medicin  oh,11years,"[10005542, 10005831, 10011107, 10014441, 10056744, 11447928, 11079326, 10014676, 10005107, 10057975, 10002907, 10040614, 10011913, 10038570, 11188319, 10040183, 10057041, 10052353, 10000201, 12324491]","2,727,638",cancer  breast cancer  femal health  breast carcinoma  melanoma  skin cancer  nevi  surgeri  oncolog  male breast cancer  lymph node biopsi  breast conserv surgeri,dr  travi b  kidner surgic oncologist board certifi general surgeon  dr  kidner began educ ohio univers athen  ohio  complet undergradu degre honor biolog scienc  chemistri premedicin  went univers cincinnati colleg medicin obtain medic degre  time univers cincinnati dr  kidner discov passion care cancer patient work research laboratori  upon complet medic degre  dr  kidner began general surgeri train emori univers atlanta  georgia  two year train  accept research fellowship program prestigi memori sloankett cancer center new york citi  new york  dr  kidner work alongsid world   expert cancer treatment new research  complet general surgeri train cedarssinai medic center los angel  california  driven interest surgic care cancer patient  dr  kidner accept surgic oncolog fellowship train program john wayn cancer institut santa monica  california  perfect surgic skill train alongsid medic radiat oncologist provid multidisciplinari approach treatment cancer  upon complet train  dr kidner join rox center bever hill  california help launch rox cancer center  know cancer treatment becom institution  dr  kidner rox cancer center team creat person environ mark superior level servic attent detail typic major treatment center  abl focus individu patient problem generat best result possibl greatest chanc cure  dr  kidner support season group staff member care patient take time make sure everyth done done nurtur support environ  dr  kidner special breast cancer  melanoma  solid tumor abdomen neck ,excel answer quick respons help thought inform offer patient question   top doctor ,5.0,surgic oncolog,837,red skin  breast cancer  breast carcinoma  cancer  pregnanc  femal health  healthi pregnanc,im 22 week pregnant doctor found hard unmov lump breast im get scali red mark skin  could breast cancer
see dentist    would mess around  pleas see dentist see root canal procedur requir  sound like may well infect ,1003168,0,638684,11151517,"1,345",dental school univers texa health scienc center san antonio  tx,29years,"[11080084, 11125605, 10056456, 12763938, 12543253, 10014344, 10014830, 10003460, 10010580, 11183703, 11060227, 10075023, 11499112, 12647808, 10014299, 10002337, 10073610, 10038721, 12515014, 12292890]","985,894",cosmet dentistri  root canal  porcelain veneer  fals teeth  cosmet  dentistri  abscess  tooth pain  tooth abscess  partial dentur  beauti smile  miss teeth  dental abscess  teeth whiten  dental pain  dental implant  tooth extractor  bone loss  oral surgeri,general cosmet dental practic began 1986  practic grown primarili word mouth referr  year becom known honesti  genuin concern  qualiti care servic  attent detail  singl appoint crown  cosmet dentistri ,great doctor  consist give thought  insight expert advic   mark enjoy help client return back normal dave burn,2.0,cosmet dentistri,252,tooth pain  dental pain  sinus  root canal,ive recur sinus infect  coupl sever tooth pain  possibl need root canal
call surgeon oral surgeon best prepar handl post oper complic  reason still infect need determin ,2353409,0,6689322,11183687,"17,116",new york univers colleg dentistri new york univers,35years,"[11080084, 11946059, 10007158, 11045923, 10014353, 10530715, 11089577, 10003048, 12543253, 11061343, 11208135, 11109271, 11183703, 11183952, 20596297, 11146675, 10004464, 10038570, 10002907, 11387377]","28,385,884",tooth pain  root canal  dentistri  abscess  cari  dental implant  gum diseas  cosmet dentistri,relax yove found qualiti  concern dental care entir famili  relationship patient profession friend  work hard answer question complet thorough  feel educ consum  better appreci understand effort make provid extraordinari dental care servic expect deserv ,would recommend endor dr  davantizi without hesit   dr  davantzi cut confus patient struggl  wellthought meaning answer   truli care patient  profess dentistri   endors dentist   known dr  davantzi profession person mani year   clinic interperson skill outstand   truli care patient famili   would high recommend anyon need dental care   pleasur speak behalf trust profici colleagu known 30 year   ted intellig  articul  compassion high capabl clinician   patient quit fortun dentist   dr  davantzi demonstr clear commit dental profess  communiti  post avvo reflect vast knowledg expertis   believ asset profess patient  endors dr  davantzi ongo effort help patient need dental advic  vast knowledg  share philosophi concern dental treatment   credit profess   dr  davantzi give clear answer explanant kind tone   find agreement dr  davantzi endors dentist   thank dr  davantzi profession  zev kaufman  dds,36.0,dentistri,"2,683",earach  tooth extract  augmentin  amoxicillin clavulan,got remov wisdom tooth remov 7 day infect  took augmentin 7 day  still teeth infect  ear pain  thank
see dentist asap infect may spread jaw  cheek  sinus area head neck  antibiot penicillin common give temporari relief  see dentist examin  xray treatment ,2359400,2,6689705,12515014,"34,173",ucla school dentistri  ca,31years,"[7569692, 12838194, 7553169, 7401832, 11080084, 10538896, 10056546, 11193644, 10073610, 10003512, 7430770, 10056744, 10000610, 11092579, 10057041, 11642873, 11682263, 11827603, 10014441, 10523999]","23,996,936",tmj syndrom  sleep apnea  facial pain  trigemin neuralgia  headach disord,dr  paul grin accumul extens knowledg experi throughout 30 year practic manag complic case  board certifi orofaci pain doctor  fellow american academi orofaci pain  hold master   degre public health ,grate dr grin educ  us healthtap pain manag   moreov  grate open effect psychotherapi  encount mani pain practition devalu therapi unneed  medic solv everyth  dr  grin  reliev forward think  collabor  great guy  excel physician  wonder colleagu around genius area pain well surpris rang area   learn everi day recommend daughter read inform help sort tmj   hesit tackl question return clear explan complex issu season true compass   dr  grin wonder colleagu physician  knowledg multipl area scope pain manag  genuin compass evid way care patient  communiti physician healthtap well  lucki share wisdom us  endors dr  grin  provid excel servic public healthtap  medic inform  dr grin provid accur  understand  dr  grin clear knowledg pain manag medicin general   read dr  grin respons impress lucid explan issu difficult explain nonmed personnel  thorough  concis  provid excel advic   high endors dr  paul grin healthtap healthtap prime expert  commentari clinic insight astut educ patient physician  asset communiti ,79.0,pain manag,"5,306",periodont  antibiot,home remedi help tooth infect along antibiot provid dentist salt water mouth wash  thank
infect follow direct dentist gave  take day antibiot take effect need otc pain relief  rememb tooth need treatment  antibiot alon cure infect tooth ,2361276,2,6689705,11183703,"8,336",suni buffalo,31years,"[11080084, 10000610, 11682263, 11946059, 11889558, 10000408, 10010426, 10007158, 11045923, 10000059, 10003619, 10049366, 10530715, 11089577, 12543253, 10000414, 10027730, 11208135, 12653404, 10052978]","6,230,693",tooth pain  root canal  dentistri  tmj syndrom  tooth abscess  dri mouth  dental health  dental abscess  aphthous stomat  teeth  teeth clean  dental anxieti,nan,recommend doctor   insight learn someth new answer  top doctor  lucki dr eleczcko contribut healthtap   knowledg  care  answer well found scientif fact   excel dentist  inform help answer  knowledg  dedic care dentist   thank valuabl contribut,16.0,dentistri,"1,728",periodont  antibiot,home remedi help tooth infect along antibiot provid dentist salt water mouth wash  thank
